query_index,query_title,query_label,recommended_rank,recommended_title,recommended_label,similarity_score,same_label
167,A Survey on the Fairness of Recommender Systems,fairness_recommender,3,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9764407277107239,1
167,A Survey on the Fairness of Recommender Systems,fairness_recommender,4,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9758790135383606,1
167,A Survey on the Fairness of Recommender Systems,fairness_recommender,5,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9680705666542053,1
168,A Survey on Fairness-aware Recommender Systems,fairness_recommender,1,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9764407277107239,1
168,A Survey on Fairness-aware Recommender Systems,fairness_recommender,2,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9750179648399353,1
168,A Survey on Fairness-aware Recommender Systems,fairness_recommender,3,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9747856855392456,1
168,A Survey on Fairness-aware Recommender Systems,fairness_recommender,4,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.973678708076477,1
168,A Survey on Fairness-aware Recommender Systems,fairness_recommender,5,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9692774415016174,1
169,Leave No One Behind: Fairness-Aware Cross-Domain Recommender Systems for Non-Overlapping Users,fairness_recommender,1,Hypergraph Convolutional Network for User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9383689761161804,1
169,Leave No One Behind: Fairness-Aware Cross-Domain Recommender Systems for Non-Overlapping Users,fairness_recommender,2,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,0.9380899667739868,1
169,Leave No One Behind: Fairness-Aware Cross-Domain Recommender Systems for Non-Overlapping Users,fairness_recommender,3,Intra- and Inter-group Optimal Transport for User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9363757967948914,1
169,Leave No One Behind: Fairness-Aware Cross-Domain Recommender Systems for Non-Overlapping Users,fairness_recommender,4,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9361350536346436,1
169,Leave No One Behind: Fairness-Aware Cross-Domain Recommender Systems for Non-Overlapping Users,fairness_recommender,5,Interplay between upsampling and regularization for provider fairness in recommender systems,fairness_recommender,0.9357078075408936,1
170,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,1,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9585071206092834,1
170,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,2,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9521991610527039,1
170,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,3,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,0.9508084058761597,1
170,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,4,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9501984119415283,1
170,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,5,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9488469362258911,1
171,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,1,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,0.9845381379127502,1
171,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,2,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.966037392616272,1
171,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,3,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.9632005095481873,1
171,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,4,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,0.9588654041290283,1
171,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,5,Beyond Algorithmic Fairness in Recommender Systems,fairness_recommender,0.9583646059036255,1
172,Counteracting Bias and Increasing Fairness in Search and Recommender Systems,fairness_recommender,1,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9554907083511353,1
172,Counteracting Bias and Increasing Fairness in Search and Recommender Systems,fairness_recommender,2,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9530767202377319,1
172,Counteracting Bias and Increasing Fairness in Search and Recommender Systems,fairness_recommender,3,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9493240118026733,1
172,Counteracting Bias and Increasing Fairness in Search and Recommender Systems,fairness_recommender,4,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9466865658760071,1
172,Counteracting Bias and Increasing Fairness in Search and Recommender Systems,fairness_recommender,5,The Multisided Complexity of Fairness in Recommender Systems,fairness_recommender,0.9454793930053711,1
173,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,1,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,0.9745481610298157,1
173,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,2,The Multisided Complexity of Fairness in Recommender Systems,fairness_recommender,0.9606329798698425,1
173,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,3,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.9547536373138428,1
173,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,4,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,0.9534611701965332,1
173,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,5,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,0.9505838751792908,1
174,"Fairness in Algorithmic Decision-Making: Applications in Multi-Winner Voting, Machine Learning, and Recommender Systems",fairness_recommender,1,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9382654428482056,1
174,"Fairness in Algorithmic Decision-Making: Applications in Multi-Winner Voting, Machine Learning, and Recommender Systems",fairness_recommender,2,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,0.9338079690933228,1
174,"Fairness in Algorithmic Decision-Making: Applications in Multi-Winner Voting, Machine Learning, and Recommender Systems",fairness_recommender,3,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,0.9315454959869385,1
174,"Fairness in Algorithmic Decision-Making: Applications in Multi-Winner Voting, Machine Learning, and Recommender Systems",fairness_recommender,4,Understanding Fairness in Recommender Systems: A Healthcare Perspective,fairness_recommender,0.9289109706878662,1
174,"Fairness in Algorithmic Decision-Making: Applications in Multi-Winner Voting, Machine Learning, and Recommender Systems",fairness_recommender,5,The Multisided Complexity of Fairness in Recommender Systems,fairness_recommender,0.9280258417129517,1
175,Fairness Testing for Recommender Systems,fairness_recommender,1,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.958357036113739,1
175,Fairness Testing for Recommender Systems,fairness_recommender,2,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,0.9550544023513794,1
175,Fairness Testing for Recommender Systems,fairness_recommender,3,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.951562762260437,1
175,Fairness Testing for Recommender Systems,fairness_recommender,4,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9514312148094177,1
175,Fairness Testing for Recommender Systems,fairness_recommender,5,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.949589192867279,1
176,Fairness and Sustainability in Multistakeholder Tourism Recommender Systems,fairness_recommender,1,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,0.9788758158683777,1
176,Fairness and Sustainability in Multistakeholder Tourism Recommender Systems,fairness_recommender,2,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,fairness_recommender,0.9661511182785034,1
176,Fairness and Sustainability in Multistakeholder Tourism Recommender Systems,fairness_recommender,3,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9476118087768555,1
176,Fairness and Sustainability in Multistakeholder Tourism Recommender Systems,fairness_recommender,4,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,0.944894552230835,1
176,Fairness and Sustainability in Multistakeholder Tourism Recommender Systems,fairness_recommender,5,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9443809986114502,1
